param,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,participant_id,model
log_lik[2495],-2.63076,0.000599979,0.0379706,0.0378924,-2.69267,-2.6305,-2.56729,4141.43,2894.3,1.35407,1.0009,kr,c_B
log_lik[2496],0.4562,0.000514528,0.0318695,0.0318755,0.403538,0.456787,0.508391,3881.31,2751.41,1.26902,1.00088,kr,c_B
log_lik[2497],-1.93877,0.00137337,0.080884,0.0819934,-2.07328,-1.93753,-1.80358,3523.08,2915.44,1.1519,1.00107,kr,c_B
log_lik[2498],0.352556,0.000275086,0.0161022,0.0161939,0.325695,0.35274,0.378746,3536.0,3340.23,1.15612,1.00057,kr,c_B
log_lik[2499],0.262121,0.00041283,0.02619,0.0252765,0.217213,0.262776,0.304153,4110.52,3196.5,1.34396,0.999854,kr,c_B
log_lik[2500],0.252104,0.000486394,0.0354329,0.0358958,0.191305,0.253105,0.307386,5350.61,3615.44,1.74942,0.999874,kr,c_B
log_lik[2501],1.06178,0.000470652,0.0298163,0.0295046,1.0127,1.06206,1.11082,4068.18,3335.2,1.33012,0.999734,kr,c_B
log_lik[2502],-1.47745,0.00112551,0.0627314,0.0640218,-1.58258,-1.47641,-1.37623,3233.41,3284.6,1.05718,1.00154,kr,c_B
log_lik[2503],0.787928,0.00037,0.0206146,0.0207809,0.754384,0.788062,0.821199,3183.86,2593.22,1.04099,1.00016,kr,c_B
log_lik[2504],-2.83484,0.000788771,0.0421372,0.0416944,-2.90522,-2.8346,-2.76559,2917.35,2295.95,0.953848,0.999771,kr,c_B
log_lik[2505],-2.81251,0.000713679,0.0396073,0.0394972,-2.87837,-2.81256,-2.74746,3125.59,2284.07,1.02193,0.999971,kr,c_B
log_lik[2506],0.431851,0.000419594,0.0294779,0.030071,0.381414,0.43249,0.478536,4959.5,3416.3,1.62154,1.00005,kr,c_B
log_lik[2507],0.99307,0.000471736,0.0249873,0.0246346,0.951302,0.993336,1.03341,2870.54,2591.72,0.938541,1.00003,kr,c_B
log_lik[2508],0.457707,0.000482248,0.0296349,0.0298746,0.409454,0.457816,0.506577,3811.09,2579.54,1.24606,1.00073,kr,c_B
log_lik[2509],0.706081,0.000555058,0.0316443,0.0319143,0.653286,0.706064,0.756345,3267.22,3213.59,1.06824,1.00119,kr,c_B
log_lik[2510],0.793181,0.000629711,0.0373235,0.0369727,0.73103,0.793841,0.854092,3548.81,2892.16,1.16031,0.999929,kr,c_B
log_lik[2511],0.0282721,0.000852762,0.0532642,0.0524847,-0.0615714,0.0296918,0.113043,3945.25,2997.34,1.28993,1.00199,kr,c_B
log_lik[2512],1.06702,0.000471904,0.0281305,0.0280465,1.02026,1.06701,1.11331,3592.18,3204.31,1.17449,0.999903,kr,c_B
log_lik[2513],1.0018,0.00048441,0.0334437,0.0339002,0.947209,1.00167,1.0553,4824.51,3590.36,1.57741,1.00024,kr,c_B
log_lik[2514],0.10554,0.000911043,0.0504736,0.0488618,0.0210138,0.106502,0.186209,3178.24,2413.16,1.03915,1.00104,kr,c_B
log_lik[2515],0.219999,0.000284755,0.0174493,0.0170965,0.190914,0.220445,0.248282,3883.58,3278.47,1.26976,1.00107,kr,c_B
log_lik[2516],1.04325,0.000474653,0.0264721,0.0263695,0.999768,1.0434,1.08591,3154.12,3127.82,1.03126,1.0002,kr,c_B
log_lik[2517],0.709306,0.000459924,0.0257252,0.0260183,0.666236,0.70986,0.750453,3149.42,3035.63,1.02972,1.00149,kr,c_B
log_lik[2518],0.497713,0.000307077,0.0169067,0.0167659,0.468986,0.497983,0.524945,3174.16,3085.54,1.03781,1.0002,kr,c_B
log_lik[2519],0.916919,0.000499978,0.0278731,0.0284506,0.871054,0.917064,0.962783,3138.28,2893.36,1.02608,1.00189,kr,c_B
log_lik[2520],0.052385,0.000336996,0.020987,0.0209095,0.0178323,0.0531581,0.0863374,4002.17,2901.88,1.30854,1.00131,kr,c_B
log_lik[2521],0.726967,0.000412322,0.0235009,0.0237647,0.687751,0.72722,0.764942,3304.71,3161.15,1.0805,1.00176,kr,c_B
log_lik[2522],0.42913,0.000570137,0.0355527,0.0354438,0.369806,0.430271,0.487306,3934.25,2923.93,1.28633,1.00133,kr,c_B
log_lik[2523],-1.4763,0.000814279,0.051736,0.0530138,-1.55994,-1.47648,-1.39207,4089.97,3184.52,1.33724,1.00129,kr,c_B
log_lik[2524],-2.83684,0.000798786,0.0424731,0.0418396,-2.90766,-2.83648,-2.76713,2892.98,2310.11,0.945881,0.999796,kr,c_B
log_lik[2525],1.04839,0.000473492,0.0266977,0.0266737,1.00436,1.04857,1.09152,3238.0,3046.38,1.05869,1.00025,kr,c_B
log_lik[2526],-2.78601,0.000615873,0.0367346,0.0364697,-2.84653,-2.786,-2.72555,3574.33,2502.87,1.16865,1.00051,kr,c_B
log_lik[2527],1.03758,0.000475376,0.0262495,0.0260509,0.994327,1.03783,1.07992,3088.41,3109.49,1.00978,1.00006,kr,c_B
log_lik[2528],-0.127288,0.000426336,0.025962,0.0257438,-0.17046,-0.126352,-0.0864007,3838.41,3208.5,1.255,1.00112,kr,c_B
log_lik[2529],0.247361,0.00036011,0.0199315,0.019538,0.214414,0.247429,0.27959,3108.32,3282.13,1.01629,1.00025,kr,c_B
log_lik[2530],-0.535748,0.000500959,0.0316697,0.0322267,-0.588,-0.534822,-0.484599,4069.75,3081.19,1.33063,1.00144,kr,c_B
log_lik[2531],0.394963,0.000280682,0.0160594,0.0161108,0.368363,0.395225,0.421061,3384.1,3360.69,1.10646,1.00042,kr,c_B
log_lik[2532],-0.483451,0.000619349,0.03273,0.0341095,-0.537395,-0.483287,-0.431954,2875.0,2094.76,0.940002,1.00082,kr,c_B
log_lik[2533],0.425806,0.000431596,0.0256081,0.0256262,0.383626,0.425609,0.467516,3549.93,2784.64,1.16067,1.00012,kr,c_B
log_lik[2534],0.241668,0.000663645,0.0358546,0.0361962,0.179778,0.242963,0.297771,3057.83,2223.79,0.999778,1.00077,kr,c_B
log_lik[2535],-2.70646,0.000572221,0.0384693,0.0392127,-2.7686,-2.70695,-2.64296,4553.22,3162.04,1.48871,1.00123,kr,c_B
log_lik[2536],-2.68567,0.00056449,0.0368248,0.0371793,-2.74652,-2.68518,-2.62339,4290.28,2737.05,1.40274,1.00106,kr,c_B
log_lik[2537],0.820684,0.000388601,0.0215003,0.0215367,0.7863,0.821178,0.855929,3123.13,2588.57,1.02113,1.00076,kr,c_B
log_lik[2538],0.42022,0.000427087,0.025236,0.0251021,0.378628,0.420097,0.461258,3522.58,2764.1,1.15173,1.00007,kr,c_B
log_lik[2539],1.06451,0.000470765,0.0295064,0.0291534,1.0161,1.06486,1.11289,3978.67,3189.68,1.30085,0.999756,kr,c_B
log_lik[2540],0.902716,0.000460846,0.0255455,0.0256805,0.861006,0.902443,0.945001,3102.15,2829.65,1.01427,1.00211,kr,c_B
log_lik[2541],-2.82151,0.000733973,0.0403533,0.0403635,-2.88855,-2.82129,-2.75486,3062.82,2326.18,1.00141,0.999848,kr,c_B
log_lik[2542],-2.7979,0.00067929,0.0385039,0.0383526,-2.86191,-2.79786,-2.73423,3253.75,2375.05,1.06384,1.00029,kr,c_B
log_lik[2543],-0.74146,0.00134167,0.0758371,0.0747576,-0.866841,-0.740272,-0.617992,3263.42,2579.66,1.067,1.00036,kr,c_B
