param,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,participant_id,model
log_lik[769],0.504122,0.00152362,0.0877135,0.0864908,0.354985,0.506568,0.645424,3377.88,3160.82,14.6331,1.00202,2,c_only
log_lik[770],-0.066307,0.00209547,0.10909,0.108555,-0.25033,-0.0622428,0.107393,2763.11,3070.53,11.9699,0.999936,2,c_only
log_lik[771],-1.34454,0.00257394,0.13876,0.137714,-1.57656,-1.34239,-1.12431,2947.93,2975.91,12.7706,0.999969,2,c_only
log_lik[772],-2.12714,0.00279534,0.135427,0.136607,-2.36033,-2.12071,-1.91314,2405.82,2468.68,10.4221,1.00093,2,c_only
log_lik[773],0.541141,0.00157006,0.0915793,0.0905419,0.38505,0.543772,0.685726,3476.12,3303.44,15.0587,1.00183,2,c_only
log_lik[774],0.56218,0.00166798,0.0989336,0.0994965,0.393496,0.563924,0.718504,3595.68,3181.96,15.5766,1.00144,2,c_only
log_lik[775],-0.618365,0.00293831,0.119797,0.12025,-0.821219,-0.615123,-0.429218,1686.52,2502.98,7.30609,1.0008,2,c_only
log_lik[776],-0.94719,0.00242011,0.132437,0.135012,-1.17095,-0.944622,-0.734615,3035.29,2586.06,13.149,1.0004,2,c_only
log_lik[777],-0.306397,0.00244174,0.112433,0.114334,-0.492877,-0.305117,-0.128693,2148.43,2674.57,9.30707,1.00027,2,c_only
log_lik[778],-0.166329,0.00223194,0.110178,0.109781,-0.352319,-0.164704,0.00970796,2479.31,2856.18,10.7405,1.00005,2,c_only
log_lik[779],-1.39393,0.00207737,0.108758,0.107538,-1.57693,-1.39181,-1.22079,2773.25,2717.05,12.0138,1.00014,2,c_only
log_lik[780],-1.54602,0.00153731,0.0847957,0.0871133,-1.68731,-1.54326,-1.4129,3060.16,2957.9,13.2567,1.00183,2,c_only
log_lik[781],-1.34366,0.00265676,0.129261,0.130283,-1.56648,-1.33861,-1.13848,2420.11,2547.6,10.484,1.00097,2,c_only
log_lik[782],-1.77638,0.0022693,0.131005,0.130382,-1.98302,-1.78055,-1.55594,3351.41,3126.82,14.5185,1.00044,2,c_only
log_lik[783],-1.34373,0.00251172,0.134583,0.132735,-1.5685,-1.34167,-1.13071,2912.42,2952.76,12.6167,0.999966,2,c_only
log_lik[784],-1.20463,0.00256534,0.152677,0.153932,-1.45302,-1.20671,-0.952826,3550.71,2739.7,15.3818,1.00047,2,c_only
log_lik[785],-1.1179,0.00195094,0.106074,0.106406,-1.2937,-1.11703,-0.948907,2985.27,2666.46,12.9323,1.00152,2,c_only
log_lik[786],-0.0181225,0.00203555,0.108712,0.10797,-0.203136,-0.0144135,0.155274,2902.49,2931.62,12.5737,0.999895,2,c_only
log_lik[787],-0.0354902,0.00205779,0.108838,0.108273,-0.220451,-0.0312349,0.137931,2863.22,3085.12,12.4036,0.99991,2,c_only
log_lik[788],-1.59784,0.00224937,0.121757,0.119406,-1.79415,-1.59847,-1.39563,2954.66,2840.71,12.7997,1.0008,2,c_only
log_lik[789],0.551685,0.00170142,0.101209,0.101559,0.378739,0.554578,0.713538,3630.92,3013.37,15.7293,1.00116,2,c_only
log_lik[790],0.379958,0.00181388,0.107099,0.107613,0.19672,0.382422,0.549106,3563.77,2957.18,15.4384,1.00007,2,c_only
log_lik[791],0.545693,0.00171235,0.101924,0.102279,0.371727,0.548053,0.707995,3634.8,2989.67,15.7461,1.00132,2,c_only
log_lik[792],-0.20845,0.00229517,0.110766,0.11062,-0.394625,-0.206385,-0.0337062,2369.23,2835.45,10.2636,1.00011,2,c_only
log_lik[793],0.562058,0.00166874,0.0989863,0.0995571,0.393208,0.563882,0.718505,3596.63,3181.96,15.5808,1.00143,2,c_only
log_lik[794],0.542243,0.00171767,0.102266,0.102667,0.367628,0.544867,0.704719,3633.64,2921.69,15.7411,1.00131,2,c_only
log_lik[795],0.386426,0.00181159,0.107039,0.107318,0.203243,0.388844,0.555455,3567.76,2907.32,15.4557,1.00017,2,c_only
log_lik[796],-0.209192,0.00152335,0.0916469,0.0926065,-0.361309,-0.206231,-0.062314,3661.71,3163.69,15.8627,1.00108,2,c_only
log_lik[797],-1.66025,0.00246515,0.144538,0.144992,-1.89118,-1.66647,-1.41285,3443.82,3319.41,14.9188,1.00008,2,c_only
log_lik[798],0.55926,0.00168139,0.0998609,0.0997644,0.388707,0.562132,0.717601,3608.69,3064.84,15.633,1.00135,2,c_only
log_lik[799],-1.39015,0.00134339,0.0774826,0.0783349,-1.52003,-1.38726,-1.26681,3327.96,3060.31,14.4169,1.00116,2,c_only
log_lik[800],-0.391539,0.00257805,0.114194,0.115495,-0.580905,-0.389101,-0.211414,1990.6,2828.67,8.62338,1.00041,2,c_only
log_lik[801],-1.54952,0.00264582,0.153821,0.155864,-1.79664,-1.55403,-1.28883,3390.4,3216.03,14.6874,0.99989,2,c_only
log_lik[802],-1.46677,0.0023222,0.133839,0.132591,-1.68696,-1.47032,-1.23883,3337.45,2933.79,14.458,1.00041,2,c_only
log_lik[803],0.217628,0.00187595,0.107815,0.106051,0.0341784,0.222275,0.387362,3376.71,2865.08,14.628,0.999823,2,c_only
log_lik[804],-1.47606,0.002732,0.156547,0.158708,-1.73359,-1.47926,-1.21209,3300.92,3110.8,14.2997,0.999931,2,c_only
log_lik[805],0.502218,0.00175738,0.104664,0.104057,0.324419,0.504691,0.668253,3626.46,3100.34,15.71,1.00105,2,c_only
log_lik[806],0.52601,0.00173725,0.103487,0.103186,0.350007,0.528285,0.691351,3631.38,3067.22,15.7313,1.00138,2,c_only
log_lik[807],-1.48954,0.00271946,0.156324,0.158422,-1.74603,-1.49321,-1.22651,3322.95,3137.24,14.3952,0.999919,2,c_only
log_lik[808],-1.38248,0.00213912,0.112214,0.110664,-1.57161,-1.38069,-1.20394,2791.08,2736.77,12.0911,1.00008,2,c_only
log_lik[809],0.479746,0.00150316,0.0859235,0.0841821,0.334984,0.481659,0.618817,3327.32,2986.21,14.4141,1.00186,2,c_only
log_lik[810],0.335964,0.00182919,0.107413,0.106655,0.153522,0.338622,0.504807,3527.1,2911.45,15.2795,0.999893,2,c_only
log_lik[811],-1.43501,0.00189454,0.0989784,0.0973698,-1.6046,-1.43338,-1.27708,2753.6,2669.53,11.9287,1.00031,2,c_only
log_lik[812],0.473697,0.00149883,0.0855372,0.0835742,0.329,0.475673,0.612513,3316.7,2986.21,14.3681,1.00194,2,c_only
log_lik[813],0.265044,0.00185551,0.107697,0.106508,0.0818008,0.267973,0.432745,3446.13,2923.28,14.9288,0.999824,2,c_only
log_lik[814],0.15031,0.00191072,0.107971,0.105963,-0.0333238,0.154674,0.319915,3259.68,2838.79,14.1211,0.999832,2,c_only
log_lik[815],-1.31134,0.0024843,0.122144,0.122992,-1.51885,-1.30583,-1.11894,2467.25,2512.68,10.6882,1.00109,2,c_only
log_lik[816],0.531191,0.00173174,0.103149,0.103014,0.355271,0.533469,0.695707,3629.76,2972.23,15.7243,1.00135,2,c_only
log_lik[817],-1.36493,0.00280849,0.135975,0.136902,-1.59893,-1.35903,-1.14935,2402.68,2444.36,10.4085,1.00091,2,c_only
log_lik[818],-1.50334,0.0014607,0.0820119,0.0834278,-1.6409,-1.50035,-1.37481,3162.71,3002.48,13.701,1.00171,2,c_only
log_lik[819],-1.0263,0.00262725,0.15141,0.155793,-1.27465,-1.02514,-0.777587,3332.72,2718.1,14.4375,1.0005,2,c_only
log_lik[820],0.55741,0.00160704,0.0944768,0.0941997,0.395925,0.560001,0.705878,3534.36,3333.64,15.311,1.00178,2,c_only
log_lik[821],0.556412,0.00160386,0.0942339,0.0941234,0.394466,0.559082,0.704474,3529.44,3333.16,15.2897,1.00182,2,c_only
log_lik[822],0.530706,0.00155402,0.0902741,0.089526,0.377773,0.533299,0.674645,3444.15,3301.17,14.9202,1.002,2,c_only
log_lik[823],-0.951715,0.00230112,0.123881,0.126285,-1.15974,-0.949459,-0.755508,2937.67,2641.39,12.7261,1.00032,2,c_only
log_lik[824],0.448058,0.00178751,0.106183,0.106378,0.266633,0.45061,0.615652,3608.75,2864.38,15.6332,1.00058,2,c_only
log_lik[825],0.561155,0.00162212,0.0956159,0.0960341,0.398172,0.563553,0.711564,3553.77,3238.34,15.3951,1.00161,2,c_only
log_lik[826],-0.220256,0.00231342,0.110945,0.110669,-0.406568,-0.218288,-0.0459615,2339.56,2759.14,10.1351,1.00013,2,c_only
log_lik[827],0.56107,0.00167399,0.0993513,0.0998476,0.391692,0.563118,0.718411,3601.4,3139.65,15.6014,1.00134,2,c_only
log_lik[828],0.563669,0.00165193,0.0977976,0.0981471,0.398731,0.565724,0.717825,3583.64,3236.73,15.5245,1.00126,2,c_only
log_lik[829],-0.995618,0.00260184,0.148322,0.152209,-1.2399,-0.994826,-0.75132,3262.42,2547.57,14.133,1.00047,2,c_only
log_lik[830],0.559779,0.00161577,0.0951395,0.0953594,0.39694,0.562296,0.709576,3542.77,3276.66,15.3474,1.00178,2,c_only
log_lik[831],-0.184973,0.00225955,0.110429,0.111036,-0.37147,-0.183296,-0.0092918,2427.72,2815.73,10.517,1.00007,2,c_only
log_lik[832],-1.61911,0.00148254,0.07962,0.0786573,-1.75354,-1.61688,-1.49215,2947.82,2813.3,12.7701,1.00066,2,c_only
log_lik[833],-0.217233,0.0015255,0.0919298,0.0929463,-0.369683,-0.214175,-0.0692436,3673.69,3165.21,15.9146,1.00108,2,c_only
log_lik[834],0.0480657,0.00146002,0.0832007,0.0818844,-0.0937231,0.0507566,0.181116,3275.09,2690.55,14.1878,1.00085,2,c_only
log_lik[835],-2.1306,0.00281539,0.136312,0.137205,-2.36565,-2.12391,-1.91507,2402.02,2452.51,10.4056,1.00092,2,c_only
log_lik[836],0.386164,0.00145714,0.0816943,0.0804632,0.24899,0.387736,0.516443,3182.34,2699.03,13.786,1.00186,2,c_only
log_lik[837],0.224592,0.00187276,0.107799,0.106195,0.0417808,0.229138,0.393097,3387.93,2865.08,14.6766,0.999823,2,c_only
log_lik[838],0.251817,0.00186093,0.107733,0.106514,0.067973,0.254879,0.420153,3427.68,2900.76,14.8489,0.999823,2,c_only
log_lik[839],-1.36711,0.00282947,0.136926,0.138878,-1.60263,-1.36148,-1.15132,2399.53,2468.32,10.3949,1.0009,2,c_only
log_lik[840],-0.724675,0.00308061,0.122455,0.123095,-0.932835,-0.72118,-0.529181,1603.87,2592.93,6.94805,1.00095,2,c_only
log_lik[841],-0.122587,0.00216973,0.10965,0.109373,-0.308042,-0.120448,0.0522978,2598.9,2947.24,11.2585,0.999994,2,c_only
log_lik[842],0.354376,0.00182279,0.1073,0.107035,0.171198,0.356909,0.524035,3542.7,2911.78,15.3471,0.999995,2,c_only
log_lik[843],0.528936,0.00173421,0.103301,0.103083,0.353084,0.531481,0.693682,3630.2,3019.44,15.7262,1.00136,2,c_only
log_lik[844],-1.09026,0.00174213,0.0911233,0.0897713,-1.24305,-1.08822,-0.946008,2764.7,2504.24,11.9768,1.0004,2,c_only
log_lik[845],0.315322,0.0018365,0.107517,0.106685,0.132625,0.317755,0.484872,3503.47,3004.23,15.1772,0.999845,2,c_only
log_lik[846],-0.922356,0.00323894,0.126257,0.127858,-1.13559,-0.916056,-0.724304,1536.96,2626.27,6.65819,1.00115,2,c_only
log_lik[847],0.382559,0.00181296,0.107076,0.107444,0.199114,0.385061,0.551886,3564.45,2957.18,15.4414,1.0001,2,c_only
log_lik[848],0.155959,0.00190751,0.107957,0.106057,-0.0277486,0.16064,0.3255,3269.69,2838.79,14.1644,0.999834,2,c_only
log_lik[849],0.508888,0.00175241,0.104382,0.103663,0.331376,0.511205,0.674979,3629.35,3047.65,15.7225,1.00113,2,c_only
